X_Force,Y_Force
5.10189100066363,8.39498921220641
5.06082923132249,8.7899340358195
4.97151376365852,9.13172150748967
4.83439687030166,9.42093793846386
4.65175119986535,9.6579702079921
4.42759042507048,9.8428099630004
4.16742271324777,9.97495507704713
3.87786773307877,10.053447970628
3.56619163581941,10.0770747897751
3.23982497193407,10.0447121091316
2.90592652480491,9.95577272567873
2.57103999691933,9.81068455353161
2.24085781413326,9.61133005133769
1.92007371301025,9.36137374302039
1.61229680741259,9.06642037935063
1.32001276108148,8.73397585306856
1.04459245457402,8.37321201403166
0.786354815906705,7.9945568799783
0.544688534435265,7.60915102683888
0.318229361005371,7.2282334662714
0.105082159495027,6.86253425756802
-0.0969258438475702,6.52174371718331
-0.289978190761968,6.21410477564594
-0.476016069614713,5.94615143625074
-0.656533650135851,5.72259666480489
-0.832451032798576,5.54635200914914
-1.00407612993325,5.41864292247341
-1.17114741172863,5.33917870393033
-1.33293698056189,5.30634161149816
-1.48838493066768,5.317364513157
-1.63622858551447,5.3684705779429
-1.77509354944821,5.45496139903833
-1.90353147880262,5.57126016532988
-2.02000663517284,5.71093048121761
-2.12284053004569,5.8666924211812
-2.21013248641231,6.03045348459738
-2.27968811271022,6.19337156006486
-2.32899318699606,6.34596538047017
-2.35525596096487,6.47827870746216
-2.35551264747964,6.58009366176681
-2.32676744057332,6.64118527536667
-2.26613446165959,6.65160994330563
-2.17096094192814,6.60201735182519
-2.03892621777401,6.4839711591287
-1.86812548427806,6.29026396474759
-1.65715723924538,6.01521483641837
-1.40522879695204,5.65493786854594
-1.11227601630321,5.20756847845632
-0.779076325407097,4.67343432118413
-0.407326070910842,4.05515913569005
0.000345262091796936,3.35768447717565
0.440436686800988,2.58818656715829
0.908703736915781,1.75586652471259
1.4003317201535,0.871610539344201
1.91013580871352,-0.0524592234620029
2.43276868630769,-1.00350695350091
2.96290123266995,-1.96853480491848
3.49533133076594,-2.93491158719221
4.02499541297086,-3.89082342767223
4.54689689446288,-4.82560447898557
5.05599208019867,-5.72993013842573
5.54707619074682,-6.5958751351944
6.01470307052517,-7.41685055304921
6.45316475840555,-8.18744609832558
6.85655278019886,-8.90321796438043
7.21891174347703,-9.56046866538594
7.53447329999826,-10.1560569729166
7.79794070621506,-10.6872594838159
8.00479463840997,-11.1516908987905
8.15159843859529,-11.5472794929856
8.23627719936975,-11.8722826253746
8.25832922324491,-12.1253192193122
8.21891564796272,-12.3054036898013
8.12078098485424,-12.4119853483403
7.96799209843556,-12.4450097380493
7.76553880769645,-12.4050146967175
7.51889077262258,-12.2932640352573
7.23362028441684,-12.1119134270194
6.91516428601815,-11.8641914967918
6.56873329842589,-11.5545630953226
6.19932447760135,-11.1888348279249
5.81178716909571,-10.7741739947936
5.41090688968103,-10.3190287192859
5.00148382875384,-9.83294402360823
4.58837480674195,-9.32627153573015
4.17646414062846,-8.80978302415587
3.77054661390511,-8.29421752241081
3.37513724626883,-7.78980561632608
2.99425065037759,-7.30581974482875
2.63120773175338,-6.85020075847833
2.28852357750799,-6.42930516795362
1.96790411625207,-6.04779739708624
1.6703406679791,-5.70868228900174
1.39626422089993,-5.4134503362464
1.14571929897301,-5.16229825413383
0.918531392772126,-4.9543841491877
0.714454634412358,-4.78807457665389
0.533290905195437,-4.66114481187883
0.374971958811862,-4.57090873793687
0.239598623825751,-4.51427610826845
0.127437297507938,-4.48775108923742
0.0388803882769209,-4.48739100021656
-0.025618370906175,-4.50874311176295
-0.065620508745709,-4.54677672568404
-0.080778932397315,-4.59582651215806
-0.0709058567872929,-4.64955863358504
-0.0360285804978776,-4.7009672569013
0.023571238311236,-4.74241054806958
0.107338720296825,-4.7656990476201
0.214445523402282,-4.7622473009737
0.343799620833472,-4.72329098925121
0.494055136942665,-4.64016484765733
0.66361848839657,-4.50463476257388
0.85065904576263,-4.30927380619312
1.05314220308261,-4.04786359936767
1.26889779859024,-3.71579589803329
1.49571753679031,-3.31044657350991
1.73145840077617,-2.83148799132291
1.97412545161373,-2.28109679193735
2.22191210829587,-1.66401643116238
2.47318584280125,-0.987454929267787
2.72642119040921,-0.260825631380509
2.98009265551836,0.504644432524171
3.23254327422585,1.29641144065001
3.48184257558235,2.10119083843887
3.72564564346002,2.90557699259559
3.96107061726605,3.69665358357129
4.18461993735016,4.46253688672439
4.39216701458789,5.19280697081391
4.57902068438108,5.87879891067744
4.74007520051561,6.51374309863076
4.87004394638019,7.09276480696475
4.9637571906438,7.61277157162923
5.01649616150064,8.07226121241323
5.02434173758516,8.47107365444071
