X_Force,Y_Force
5.2489047712531,9.17041661679882
5.23595451295096,9.55388339658871
5.17768824200334,9.84513291008503
5.07210857483042,10.0476504693787
4.91881177507431,10.1662561057423
4.71929049126548,10.2066493723265
4.4770330275957,10.1749882375498
4.19739384211945,10.077529681638
3.88726105774918,9.92036430579976
3.55458828871448,9.70927874452805
3.20786840751525,9.44976332268402
2.85561126412215,9.14715359222519
2.50587312677533,8.80686996382607
2.16587676670359,8.4347023788585
1.84174194132092,8.03707299066137
1.53832135019797,7.62120876758889
1.25912516427644,7.19517713309877
1.00631715680502,6.7677690910672
0.78076680301543,6.34823864045751
0.582145794332677,5.94592636310509
0.40906587082679,5.56981584221906
0.259259951946874,5.22808573293963
0.129807240055639,4.92771666307577
0.0173988800682709,4.67419486295757
-0.0813690504017512,4.4713348104964
-0.169707453982174,4.32122472568983
-0.25039961925375,4.22428018479336
-0.32566323250406,4.17937631488043
-0.397121918353654,4.18402442667388
-0.465862908142028,4.23456333673118
-0.532536000194522,4.32634112017329
-0.597448608372423,4.45386741271771
-0.660626493153087,4.61092538378018
-0.721830818440512,4.79064690989028
-0.780537322500685,4.98556572733966
-0.835883929068975,5.18766633614003
-0.886590703166191,5.38844527767857
-0.930870287538811,5.57899895200092
-0.966367820790361,5.75014626534164
-0.990165371835927,5.89258601518608
-0.998856663224674,5.99708155911874
-0.988675896582391,6.05465978828557
-0.955663038241889,6.05680893110623
-0.895851446631494,5.9956623684636
-0.805463363253954,5.86416163280273
-0.681097095036534,5.65619830469905
-0.519887351885527,5.36674196562732
-0.319623686740252,4.9919686274688
-0.078829982230875,4.52940636039035
0.203171615200821,3.9781092325136
0.526189647699947,3.33885910581759
0.889084198838276,2.61438091407548
1.28969606285719,1.80954294930695
1.7247998427513,0.931502144790781
2.19009196365181,-0.0102482180392466
2.68023159458489,-1.00395983742026
3.18896005984614,-2.03585220335241
3.70931055531189,-3.09047391130131
4.23388517250684,-4.15119169849896
4.75514561553395,-5.20079065994589
5.26565988007369,-6.22215787090904
5.75826879981445,-7.1990036348255
6.22616867600304,-8.11655785088293
6.66293404529841,-8.96217242214638
7.0625145896012,-9.72576457869794
7.41923073566732,-10.4000497049905
7.72778429688521,-10.9805395878255
7.98330893646319,-11.4653199768372
8.18149166749543,-11.8546564480241
8.3187755222375,-12.1504991729868
8.39261175816236,-12.3559636324524
8.40169880854089,-12.474855649478
8.34614788638396,-12.511286078333
8.22754742754649,-12.4693916105521
8.04893041221103,-12.3531580535098
7.81465383550492,-12.1663387552809
7.53018802029312,-11.9124677260059
7.20181705954338,-11.5949729079525
6.83628111132023,-11.2173927739408
6.44042412830847,-10.7836870253427
6.02091886608026,-10.2986099052128
5.58411546297388,-9.76808835435409
5.13601295414318,-9.19953102038874
4.68231150396495,-8.60199899119242
4.22848959786889,-7.98619085083707
3.77986264121422,-7.36422216158183
3.34159549422753,-6.74920843077632
2.91864871048789,-6.15468938251907
2.51564682989377,-5.5939540173728
2.13668113335806,-5.0793353939979
1.78509219887391,-4.62154544053369
1.46329520784985,-4.22911770295353
1.17269910282807,-3.90801506359402
0.913739759768343,-3.66143617040875
0.686015600095635,-3.48982558182062
0.488491190691318,-3.39106738703815
0.319724639508065,-3.36082276149799
0.178080505251934,-3.39295950587557
0.0619060574530134,-3.48001695700442
-0.0303371309089681,-3.61365127182867
-0.0999863867612352,-3.78501488884307
-0.148128843803749,-3.98504249655539
-0.175576803539289,-4.20463792168133
-0.18285609965734,-4.43477093235947
-0.170203987001237,-4.66650061185642
-0.137579586407388,-4.89095072406366
-0.084695289992686,-5.09926901175034
-0.0110832388734216,-5.28259701595033
0.0837929917093674,-5.43206378077859
0.200392378402737,-5.53880955831543
0.338950183934132,-5.59404717951179
0.499367934154357,-5.58916988144017
0.681155628600563,-5.51591254615394
0.883417992739026,-5.36657481273374
1.10486554042664,-5.13431703436398
1.34383401721637,-4.81353200403836
1.59830366766475,-4.40027499295844
1.86591730336346,-3.89271432384799
2.14400461580037,-3.29155429594257
2.42962645315858,-2.60037865431979
2.71964549316943,-1.82586085664999
3.01081006353651,-0.97779386033987
3.29982858965997,-0.0689159379270794
3.5834254863027,0.885459744962926
3.85838393466595,1.86798745931346
4.12157259612322,2.85997916610184
4.36993391067433,3.84221238715264
4.60041451043438,4.79580102345494
4.80984430594031,5.70305409042629
4.99478982241391,6.5482484781534
5.15141900165701,7.31825209048844
5.27543907609533,8.00294429450006
5.36218175068929,8.59540164694977
5.40687187126633,9.09184985076072
