X_Force,Y_Force
4.03423474165388,9.92661343520135
4.0015762489347,10.0791445690617
3.93418725272902,10.1446905821151
3.83187917891108,10.1281435345823
3.69581441611113,10.0351723697043
3.52861081086085,9.87182817653917
3.33426991035947,9.64424545138787
3.11794181591712,9.35847387750195
2.88556936716509,9.02045945507308
2.64346577440473,8.63616543363443
2.39787563803679,8.2117963753477
2.1545646408198,7.75407406459321
1.91848045606861,7.27050462557957
1.69351650995438,6.76956841503888
1.48239075012685,6.26077188012127
1.28663519992606,5.75452912527449
1.10668517234869,5.26187279540981
0.94205402219291,4.79401508413225
0.791571983746877,4.36179707504853
0.653656062336569,3.97508473904224
0.526573050794499,3.6421835394458
0.408667958045583,3.36934124725929
0.298546388808988,3.16039406720835
0.195205780994007,3.01659298247511
0.0981080153959328,2.93662706940179
0.00718861990901153,2.9168360819583
-0.0771933389699116,2.9515785366054
-0.154356112530874,3.03370254342028
-0.223437719916393,3.15506015437738
-0.283564136993218,3.30700794332178
-0.334014809833308,3.48084111246973
-0.374350116036794,3.66811828372058
-0.404471356935925,3.86085461275706
-0.424599710682319,4.05158752031015
-0.435179163055823,4.23334095444643
-0.436724130389093,4.39952569447269
-0.429642567009009,4.5438174022149
-0.414069588608163,4.66005241830647
-0.389745286418918,4.74217207125601
-0.355962521680944,4.78423079096719
-0.311595389827987,4.78046810855799
-0.255199777341328,4.72543529652914
-0.185161051093779,4.61416283115995
-0.099856014278974,4.44235138923537
0.00220256008550905,4.20656751726702
0.12226099370935,3.9044279020438
0.261264787699769,3.53476142377691
0.419831871057482,3.09774205810103
0.59823910540661,2.59498777969759
0.796405307772177,2.02962270621074
1.01386233258608,1.40630158598809
1.24971481109869,0.731194629416612
1.50259781612469,0.0119262203495321
1.77064767897306,-0.742541059345794
2.05150305713364,-1.52208114589313
2.34234910398758,-2.31563652432558
2.64000207233503,-3.11150643477102
2.94100941797444,-3.89769260217671
3.24173124887452,-4.66229929743797
3.53838403116726,-5.39396955691272
3.82705163731984,-6.08232263764163
4.10368228461615,-6.71835130576581
4.3640913322554,-7.29474081992219
4.60398550834534,-7.80607671134429
4.8190183509891,-8.24891681524313
5.00488500177146,-8.62171928436596
5.1574644030429,-8.92463775473632
5.27300836791832,-9.15920870410478
5.34836046057373,-9.3279649384217
5.38117450639078,-9.434018793122
5.37009809120191,-9.48066583730934
5.31488813137675,-9.47105632694658
5.21643560811684,-9.40796927623368
5.07669852861349,-9.29371159818999
4.8985680613984,-9.13015214108163
4.68570799089014,-8.91888097247127
4.44240637036985,-8.66146128723828
4.1734626715779,-8.35972759243761
3.88410633822696,-8.01608425906612
3.57991480243521,-7.63376571658706
3.26669413901043,-7.21702752100117
2.9503119527704,-6.77124822332129
2.63650489769822,-6.30293452095316
2.33069153269953,-5.81962868565907
2.03780307105012,-5.32971725984886
1.76212566274654,-4.84214540164293
1.50715204657695,-4.36605766373058
1.27546301638601,-3.91040290720509
1.06867108663314,-3.48354757399988
0.887443211914669,-3.09293805785684
0.731593074687667,-2.74484334665225
0.600219591961773,-2.44419448160129
0.491867237758242,-2.19451959063131
0.404685460460087,-1.9979574037733
0.336570768099243,-1.85532353378027
0.285290256034315,-1.76620357163232
0.248598834293815,-1.72905080931531
0.224360142236367,-1.74126934845967
0.210666330658179,-1.79926672518981
0.20594022002298,-1.89846866711802
0.209003479993247,-2.03330219453674
0.219102892223174,-2.19716646054456
0.235896355758456,-2.3824182240663
0.2594062474738,-2.58039879951269
0.289948793029155,-2.78152302305711
0.328047817343549,-2.9754409905647
0.374343611007567,-3.15127217271906
0.429510350192799,-3.29790070780478
0.494194160127329,-3.40431283636309
0.568978608359812,-3.45995483267127
0.654376440714623,-3.45509190569817
0.750836113832746,-3.38115283445694
0.858743581914961,-3.23104947082085
0.978400927798655,-2.99946341467987
1.1099738586955,-2.68309355524941
1.25341198210114,-2.28085826130238
1.40835377466668,-1.79404539519944
1.57403415592176,-1.22640221404337
1.74921748239763,-0.584155690532496
1.93217654059544,0.124047776940283
2.12072647859661,0.887293309244336
2.31231107819332,1.69264391612279
2.50413325080491,2.52548367487828
2.69331334081865,3.36996210092654
2.87704325393653,4.20954115673467
3.05269763305877,5.02762651853519
3.21787761077821,5.80824189913608
3.3703826441599,6.53669578100195
3.50811854813891,7.20018821589829
3.62896789003935,7.78830525154571
3.73067210938224,8.29335856054516
3.81077643265769,8.71054922423593
3.86666487859898,9.03795396650399
3.89569091215892,9.27634176947245
