X_Force,Y_Force
4.70558909526695,9.35065181446297
4.67403487226977,9.50034706632083
4.59852517886548,9.56864465289721
4.47917866201567,9.56171276774454
4.31777375660198,9.48621558541126
4.11767521476428,9.34900394619044
3.88359467176947,9.1569037300811
3.62124242002539,8.91661263267026
3.33693829527458,8.63469500461581
3.03723138790671,8.31764786279396
2.72855624165087,7.97200925114455
2.41694215534159,7.60447848588978
2.10778637902126,7.22200925343111
1.80569745993487,6.83183799670363
1.51441174748831,6.44142903718873
1.23677970044778,6.05833667618584
0.974808908189564,5.68999194140834
0.729744002325049,5.34342863320456
0.50216377950042,5.02497756996897
0.292084441022474,4.73996956455541
0.0990728317610506,4.49248711939753
-0.0776187366651063,4.28519636965715
-0.238897647096193,4.11928157720903
-0.385681093754236,3.9944925100516
-0.518783332346146,3.90929614411171
-0.638856944807391,3.86110346617369
-0.746386346804826,3.84653079165396
-0.841722466070617,3.86165689689036
-0.925141969464849,3.90224518457932
-0.996908786811634,3.96390661411346
-1.05731574989359,4.04218731295527
-1.10669252554619,4.13258039199198
-1.1453774645865,4.23047881833433
-1.1736594825617,4.33109464153032
-1.1916990923001,4.42936981370219
-1.19943692524647,4.51990240641407
-1.19649837740669,4.59690938300651
-1.18210782841349,4.65423922335387
-1.15503308371036,4.68543657285775
-1.11358382969619,4.6838529639009
-1.05568128055434,4.64279443031933
-0.978999442599756,4.55569517682615
-0.881157165794027,4.41630557667485
-0.759923798097871,4.21888637332618
-0.613399368712024,3.95840868907476
-0.440145204412463,3.63076391752646
-0.239262747503782,3.232984674305
-0.0104336677195466,2.76347223244519
0.246060126555561,2.22222133146171
0.529318918756218,1.61102742844611
0.837800145074375,0.93365237287654
1.1692885874471,0.195916917806645
1.52087378636334,-0.59430988414727
1.8889516378645,-1.42724128799075
2.26927242394362,-2.29142311631303
2.65705366320032,-3.1740918427977
3.04715100010381,-4.0616248013609
3.4342510903366,-4.94006406744195
3.8130461033154,-5.79568734201732
4.17836560140038,-6.61558560223642
4.52525501212893,-7.38819660407543
4.84900029585667,-8.10374303534347
5.14511385559985,-8.75453142132248
5.40931010704105,-9.3350779620416
5.63750503856335,-9.8420444209352
5.82587420496076,-10.2739945117471
5.9709908389211,-10.6310100624785
6.07003389199642,-10.9142248932572
6.12101918218986,-11.1253424745585
6.12299123082728,-11.2662052585847
6.0761296347227,-11.3384754606607
5.9817585519241,-11.3434649068499
5.84227809239594,-11.282123325115
5.66104753893265,-11.1551723285872
5.44224320564695,-10.9633573214447
5.19069988099561,-10.7077764787773
4.91173567929157,-10.3902387094938
4.61096071839445,-10.0136075807919
4.29407904884304,-9.5820982183416
3.96670350939139,-9.10149728197254
3.63420454636365,-8.57927476879844
3.30160199766049,-8.02456080720317
2.9734905423824,-7.44797212954993
2.65398001850856,-6.86128738459576
2.34663959152465,-6.27698833011506
2.0544498739347,-5.70770560251551
1.77977283698291,-5.1656256074123
1.5243433764293,-4.66192009547995
1.28927935689451,-4.20625244602215
1.07510579238256,-3.8064018877126
0.881791454076881,-3.46803298242718
0.708798777189996,-3.19462101828735
0.555150167951673,-2.98752373038213
0.419517212263271,-2.84617084279777
0.300342046116353,-2.76833135376226
0.19599536275454,-2.75041461936565
0.104958980926485,-2.78776131355041
0.0260018098289106,-2.87488421719093
-0.0416860881038332,-3.00563160358311
-0.0984209644189279,-3.17326817201918
-0.144013433550314,-3.37049002832695
-0.177806949242545,-3.58940146722692
-0.198758995162602,-3.82148366310653
-0.205559854471565,-4.0575842780518
-0.196778671889272,-4.28795229643144
-0.171016959284868,-4.50233200636512
-0.127044498790121,-4.69011705295721
-0.0638964496968074,-4.84055675255171
0.0190782593124115,-4.94300539987807
0.122212321172241,-4.98720631738737
0.245540053177225,-4.96360032603944
0.388814426658764,-4.86364582591674
0.551496195285369,-4.68014040119478
0.73270608334065,-4.4075387486549
0.931154382573521,-4.04226115015298
1.14507957439359,-3.58298155925402
1.37222849745527,-3.03088027323735
1.60989611082248,-2.38984088204859
1.85501953585204,-1.66656153668116
2.10429968100034,-0.870546408807188
2.35432158202943,-0.0139556178095433
2.60166552067383,0.888688738181381
2.84301878128989,1.82093684573437
3.07528554552303,2.76498644760822
3.29566477686383,3.7023868914524
3.50166048603867,4.61482522747161
3.69100654531465,5.48492425601451
3.86150619522698,6.29698344605312
4.01081367038899,7.03759782871577
4.13623112018274,7.6960950115384
4.23461495762262,8.26475459988998
4.30244750259904,8.73881225703794
4.33607178354554,9.11627960982503
